"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"476766458936958976","https://twitter.com/afrendeiro/status/476766458936958976","The Scientist Who Inspired the Count of Monte Cristo http://t.co/DSlsp4ZF0r","2014-06-11 16:42 +0000","57.0","2.0","0.03508771929824561","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"476356901605621760","https://twitter.com/afrendeiro/status/476356901605621760","""How ignorance drives science"" - Friedrich C. Luft. Seems like an interesting seminar. http://t.co/v8eH2NQIb8 in #Bergen","2014-06-10 13:35 +0000","136.0","4.0","0.029411764705882353","0.0","0.0","0.0","1.0","3.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"473724725785792512","https://twitter.com/afrendeiro/status/473724725785792512","@Impactstory tells me a paper had 25 more readers in the week after I mentioned it in a talk. Coincidence? I think not. #altmetrics","2014-06-03 07:15 +0000","729.0","16.0","0.02194787379972565","2.0","0.0","5.0","4.0","0.0","1.0","4.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"473516195937665025","https://twitter.com/afrendeiro/status/473516195937665025","I vote for @ubuntucloud #IBMInnovateApp http://t.co/24uGdgGz4W","2014-06-02 17:27 +0000","77.0","3.0","0.03896103896103896","0.0","0.0","0.0","0.0","2.0","1.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"473468194104299520","https://twitter.com/afrendeiro/status/473468194104299520","Really usefull any format-Latex table conversion http://t.co/1YkHkptCbr","2014-06-02 14:16 +0000","89.0","4.0","0.0449438202247191","0.0","0.0","0.0","1.0","2.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"472769032123613186","https://twitter.com/afrendeiro/status/472769032123613186","Writing in LaTeX becomes highly unproductive when you spend half your time looking at the output and admiring how beautiful it is #thesis","2014-05-31 15:58 +0000","76.0","1.0","0.013157894736842105","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"471518946563461120","https://twitter.com/afrendeiro/status/471518946563461120","Awesome Q/A feature in @duckduckgo. See the accepted answer without opening the page https://t.co/kry2B0pN4B http://t.co/uxIGKMX7WL","2014-05-28 05:10 +0000","306.0","3.0","0.00980392156862745","0.0","0.0","0.0","0.0","3.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"464757863257493504","https://twitter.com/afrendeiro/status/464757863257493504","Adult Neurogenesis: a trade-off between learning and retention http://t.co/i06aFt44Bi","2014-05-09 13:24 +0000","99.0","4.0","0.04040404040404041","0.0","0.0","1.0","1.0","2.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"461499041650860034","https://twitter.com/afrendeiro/status/461499041650860034","Encontro Nacional de Cientistas em Portugal http://t.co/MHZwjnHNSh #PortugueseScience","2014-04-30 13:35 +0000","107.0","3.0","0.028037383177570093","0.0","0.0","0.0","0.0","0.0","3.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"461119000722690048","https://twitter.com/afrendeiro/status/461119000722690048","Tremendous post - strongly recommend a good read: How to stand out in academic scientific research http://t.co/q67TmPBpzB","2014-04-29 12:25 +0000","148.0","6.0","0.04054054054054054","1.0","0.0","1.0","0.0","2.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"460489507154845697","https://twitter.com/afrendeiro/status/460489507154845697","Mozilla Science Lab, GitHub and Figshare team up to fix the citation of code in academia http://t.co/jpLuDCcK1p","2014-04-27 18:43 +0000","133.0","3.0","0.022556390977443608","0.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"459727433886085120","https://twitter.com/afrendeiro/status/459727433886085120","Has anyone thought about running lab equipment (e.g. nanodrop) in a @Raspberry_Pi ? Any open source drivers around?","2014-04-25 16:15 +0000","107.0","3.0","0.028037383177570093","0.0","0.0","0.0","1.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"456394787931688961","https://twitter.com/afrendeiro/status/456394787931688961","@Julie_B92 That doesn't make it any better in either place","2014-04-16 11:32 +0000","32.0","2.0","0.0625","0.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"456384616534786048","https://twitter.com/afrendeiro/status/456384616534786048","46,4% of portuguese scientists want to or have left the country http://t.co/24pz3PVX6G #PortugueseScience","2014-04-16 10:52 +0000","477.0","6.0","0.012578616352201259","0.0","1.0","0.0","2.0","0.0","3.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"456383982259560448","https://twitter.com/afrendeiro/status/456383982259560448","79,5% of portuguese researchers never had access to social protection when employed http://t.co/24pz3PVX6G #PortugueseScience","2014-04-16 10:49 +0000","485.0","2.0","0.004123711340206186","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"455745643512754176","https://twitter.com/afrendeiro/status/455745643512754176","Nice tool for recruiting, but makes it probably harder than a live interview - @recruitby.net: https://t.co/vSGrGiHbCI","2014-04-14 16:33 +0000","92.0","3.0","0.03260869565217391","0.0","0.0","0.0","2.0","1.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"453987310280114176","https://twitter.com/afrendeiro/status/453987310280114176","Academia is broken. Discuss. #askmarkh http://t.co/oqKeJPMLhM","2014-04-09 20:06 +0000","807.0","19.0","0.023543990086741014","2.0","0.0","0.0","0.0","16.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"453168235928498177","https://twitter.com/afrendeiro/status/453168235928498177","The Places Europeans Actually Discovered, Mapped http://t.co/BsfzcnpSHh via @slate","2014-04-07 13:51 +0000","73.0","3.0","0.0410958904109589","0.0","0.0","0.0","0.0","3.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"510473199793238016","https://twitter.com/afrendeiro/status/510473199793238016","Nice review on cancer genomics methods http://t.co/5UUvdRZvpp","2014-09-12 17:01 +0000","98.0","2.0","0.02040816326530612","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"510147146910560256","https://twitter.com/afrendeiro/status/510147146910560256","Guess it's time for dinner then #stackoverflow","2014-09-11 19:25 +0000","209.0","2.0","0.009569377990430622","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"510145213403512833","https://twitter.com/afrendeiro/status/510145213403512833","SO seems to be down around here although http://t.co/Xv9pSLmVjW says no #stackoverflow","2014-09-11 19:17 +0000","591.0","43.0","0.0727580372250423","2.0","3.0","0.0","1.0","28.0","6.0","2.0","1.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"509723812569841665","https://twitter.com/afrendeiro/status/509723812569841665","Thanks for the great stream and valuable info. A format that should be more embraced #BaltiAndBioinformatics","2014-09-10 15:23 +0000","191.0","1.0","0.005235602094240838","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"509698848059830272","https://twitter.com/afrendeiro/status/509698848059830272","Tb/day throughput with PromethION #BaltiAndBioinformatics","2014-09-10 13:44 +0000","187.0","1.0","0.0053475935828877","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"508012449581105152","https://twitter.com/afrendeiro/status/508012449581105152","Top scientific publisher chooses not to advance open access http://t.co/K1b3KQzvjU via @ConversationUK","2014-09-05 22:03 +0000","103.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"507440494071144448","https://twitter.com/afrendeiro/status/507440494071144448","Is there a creativity deficit in science? http://t.co/sjGiAhK4Xj","2014-09-04 08:10 +0000","101.0","3.0","0.0297029702970297","0.0","0.0","0.0","1.0","2.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"507434341903777792","https://twitter.com/afrendeiro/status/507434341903777792","Group Leader position with start-up package in Bioinformatics http://t.co/GEQXiekiD4","2014-09-04 07:45 +0000","101.0","4.0","0.039603960396039604","0.0","0.0","0.0","0.0","1.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"507226076985036800","https://twitter.com/afrendeiro/status/507226076985036800","Pessimist, but dealing with important issues: Is It Too Late to Acknowledge that Systems Biology and GWAS Failed?  http://t.co/uKNnBNCGHo","2014-09-03 17:58 +0000","102.0","1.0","0.00980392156862745","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"507167809718464512","https://twitter.com/afrendeiro/status/507167809718464512","Just finished ""A Short History of Nearly Everything"" a really good rough guide to science in general. Thanks @pna059 http://t.co/fvh5n4varQ","2014-09-03 14:06 +0000","239.0","7.0","0.029288702928870293","0.0","1.0","2.0","0.0","1.0","0.0","1.0","0.0","0","0","0","0","0","2","2","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"505370893162659841","https://twitter.com/afrendeiro/status/505370893162659841","Awesome biology bottom-up: Targeted Chromatin Regulators to Engineer Combinatorial and Spatial Transcrip. Regulation http://t.co/pI2r3fWhRU","2014-08-29 15:06 +0000","110.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"500965748538236928","https://twitter.com/afrendeiro/status/500965748538236928","Nice explanation of the Ricci Flow - Numberphile: http://t.co/Tbr0YCfgiT via @YouTube","2014-08-17 11:21 +0000","188.0","1.0","0.005319148936170213","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"499135510678618112","https://twitter.com/afrendeiro/status/499135510678618112","Can't believe I only discovered @IFTTT now. It's awesome https://t.co/ljwf4X22Dc","2014-08-12 10:09 +0000","173.0","6.0","0.03468208092485549","0.0","0.0","2.0","0.0","2.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"492995909178126336","https://twitter.com/afrendeiro/status/492995909178126336","Target-search strategies of transcription factors - finished reading, very nice piece of work http://t.co/EFB0DoDHSt","2014-07-26 11:32 +0000","112.0","2.0","0.017857142857142856","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"490942727190622208","https://twitter.com/afrendeiro/status/490942727190622208","CoreGenomics: Sequencing exomes: what sort of read to use? http://t.co/55gACAwrnr","2014-07-20 19:34 +0000","100.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"490450437938499584","https://twitter.com/afrendeiro/status/490450437938499584","Europe beware: Miguel Seabra is coming to Science Europe to ""guide"" European research policy http://t.co/m2UauGhDdn","2014-07-19 10:57 +0000","559.0","11.0","0.01967799642218247","3.0","0.0","0.0","1.0","7.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"489360885996326912","https://twitter.com/afrendeiro/status/489360885996326912","Super fast BAM file processing with Sambamba http://t.co/8SPa7TuI6x","2014-07-16 10:48 +0000","102.0","1.0","0.00980392156862745","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"486185440551395328","https://twitter.com/afrendeiro/status/486185440551395328","Awesome Regex Crosswords games at http://t.co/OnsZ0IIgIo http://t.co/hTa5p20f3c","2014-07-07 16:30 +0000","230.0","2.0","0.008695652173913044","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0","0","0","0","0","1","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"484749851612413954","https://twitter.com/afrendeiro/status/484749851612413954","Epigenome browser with a focus on long-range interactions http://t.co/LCAXAuasyh","2014-07-03 17:25 +0000","324.0","6.0","0.018518518518518517","2.0","0.0","1.0","0.0","3.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"484747920278040576","https://twitter.com/afrendeiro/status/484747920278040576","CHASE: interactive exploration and analysis of epigenomic data through integrated clustering and heat map interface http://t.co/lSeMaPzQpn","2014-07-03 17:18 +0000","111.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"484747164028248064","https://twitter.com/afrendeiro/status/484747164028248064","Interactive genome-wide data exploration to spark insight http://t.co/xVfeTBLKfe","2014-07-03 17:15 +0000","103.0","1.0","0.009708737864077669","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"548603394353811456","https://twitter.com/afrendeiro/status/548603394353811456","Chromosome conformation capture for metagenomics http://t.co/K5wGZUqqoM","2014-12-26 22:16 +0000","92.0","3.0","0.03260869565217391","0.0","0.0","0.0","0.0","1.0","0.0","0.0","1.0","0","0","1","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"544927173317263360","https://twitter.com/afrendeiro/status/544927173317263360","@AlecsDose Hey what happened to your cat? :(","2014-12-16 18:48 +0000","27.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"543697687494029312","https://twitter.com/afrendeiro/status/543697687494029312","""Elephants have more neurons than humans"" http://t.co/I4CsXmdp7H","2014-12-13 09:23 +0000","78.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"539753082918559744","https://twitter.com/afrendeiro/status/539753082918559744","TALEN and CRISPR in Nematostella http://t.co/b5eXwIARCj","2014-12-02 12:08 +0000","74.0","1.0","0.013513513513513514","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"538369021427867650","https://twitter.com/afrendeiro/status/538369021427867650","""The Animals Conference"" an art installation at CeMM inspired by Erich Kästner's story of human lack of understanding http://t.co/jXQCRfqZEY","2014-11-28 16:29 +0000","119.0","3.0","0.025210084033613446","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0","0","0","0","0","2","2","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"536830146368798720","https://twitter.com/afrendeiro/status/536830146368798720","The Human Proteome Day at CeMM people with the two great proteome leaders: Küster and Pandey @CeMM_News","2014-11-24 10:34 +0000","80.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"530730456359403521","https://twitter.com/afrendeiro/status/530730456359403521","Seriously, who ever thought slides with blue background and yellow font were a good idea?","2014-11-07 14:36 +0000","63.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"530119177122906112","https://twitter.com/afrendeiro/status/530119177122906112","Excellent tutorial for determination of cluster number in k-means clustering http://t.co/go9aTvjBQg","2014-11-05 22:07 +0000","56.0","1.0","0.017857142857142856","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"529391171533942784","https://twitter.com/afrendeiro/status/529391171533942784","#facepalm ""as.numeric(factor) returns the number that R assigns to the level of that factor"" http://t.co/z8q7Dg9NBZ","2014-11-03 21:54 +0000","59.0","2.0","0.03389830508474576","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"522039103647645697","https://twitter.com/afrendeiro/status/522039103647645697","Art from used DNA chips at CeMM http://t.co/g7q5nxWZnU","2014-10-14 14:59 +0000","157.0","3.0","0.01910828025477707","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","2","2","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"582777491854594048","https://twitter.com/afrendeiro/status/582777491854594048","It's time to reboot bioinformatics education http://t.co/MIECIzqOQx via @tharris","2015-03-31 05:32 +0000","81.0","1.0","0.012345679012345678","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"582593639358029824","https://twitter.com/afrendeiro/status/582593639358029824","Git + @Github hackathon at @CeMM_News today. Not bad attendance http://t.co/zq4ntSQYCK","2015-03-30 17:22 +0000","162.0","10.0","0.06172839506172839","0.0","0.0","2.0","1.0","1.0","0.0","1.0","0.0","0","0","0","0","0","5","5","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"582267403519832064","https://twitter.com/afrendeiro/status/582267403519832064","The Secret Life of Passwords http://t.co/TuQrRklY04","2015-03-29 19:45 +0000","67.0","1.0","0.014925373134328358","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"581829051180027904","https://twitter.com/afrendeiro/status/581829051180027904","Identification of cell types from single-cell transcriptomes using a novel clustering method. http://t.co/pyELXkj83k #Bioinformatics","2015-03-28 14:43 +0000","74.0","3.0","0.04054054054054054","0.0","0.0","0.0","1.0","2.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"579170626973335552","https://twitter.com/afrendeiro/status/579170626973335552","We Uncovered the Plan to Engineer the Human Species http://t.co/6p9T4k8bGC &gt;@TechReview","2015-03-21 06:40 +0000","64.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"577527053966278656","https://twitter.com/afrendeiro/status/577527053966278656","""“What’s our Nature paper?”"" http://t.co/ZJX593xN5d","2015-03-16 17:49 +0000","59.0","1.0","0.01694915254237288","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"577526418709557248","https://twitter.com/afrendeiro/status/577526418709557248","A complete bacterial genome assembled de novo using only nanopore sequencing data http://t.co/POaYG5cKSQ","2015-03-16 17:46 +0000","284.0","3.0","0.01056338028169014","0.0","0.0","0.0","0.0","3.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"577370399270440960","https://twitter.com/afrendeiro/status/577370399270440960","""Three papers on new RNA-seq methods offer a new way to do RNA-seq analysis"" http://t.co/U81cUh9aYo","2015-03-16 07:26 +0000","724.0","51.0","0.07044198895027624","6.0","0.0","3.0","4.0","20.0","0.0","15.0","0.0","0","0","0","3","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"577369444244185088","https://twitter.com/afrendeiro/status/577369444244185088","""Keep Dreaming..."" comentário interessante sobre a YDreams http://t.co/ObP2iD5HNL","2015-03-16 07:22 +0000","88.0","4.0","0.045454545454545456","0.0","0.0","0.0","0.0","4.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"575968738056503296","https://twitter.com/afrendeiro/status/575968738056503296","The director of @CeMM_News has in his email signat: ""My genome, PGA1, is available at http://t.co/K2bFMO2gsO"". Austria's first @PGorg genome","2015-03-12 10:37 +0000","308.0","11.0","0.03571428571428571","2.0","0.0","1.0","2.0","1.0","0.0","5.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"575565505907572736","https://twitter.com/afrendeiro/status/575565505907572736","Removing large files from git commit history http://t.co/KfJwiQ2kpn","2015-03-11 07:54 +0000","62.0","1.0","0.016129032258064516","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"574855571914027008","https://twitter.com/afrendeiro/status/574855571914027008","@JeffSpies @figshare probably true, but better guidelines could help?","2015-03-09 08:53 +0000","71.0","1.0","0.014084507042253521","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"574594269215879168","https://twitter.com/afrendeiro/status/574594269215879168","Distributing code in image format is the new thing. Brought to you by @figshare http://t.co/xl1EQfEeOD","2015-03-08 15:35 +0000","3207.0","253.0","0.07888992828188338","15.0","6.0","5.0","5.0","55.0","0.0","29.0","3.0","0","0","0","0","0","135","135","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"574587347083390977","https://twitter.com/afrendeiro/status/574587347083390977","How To Choose a Good Scientific Problem - Uri Alon  always refreshing http://t.co/R4cmaPiWlg","2015-03-08 15:07 +0000","63.0","1.0","0.015873015873015872","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"574471470358925312","https://twitter.com/afrendeiro/status/574471470358925312","Setting up a twitter bot account and end up connecting and posting to my own account #facepalm","2015-03-08 07:27 +0000","62.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"572807266430263296","https://twitter.com/afrendeiro/status/572807266430263296","Paper also on the cover of @CellReports http://t.co/XW1kuVYbwx http://t.co/AshZIxyV1z","2015-03-03 17:14 +0000","109.0","2.0","0.01834862385321101","1.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"572806990252122112","https://twitter.com/afrendeiro/status/572806990252122112","Single-Cell DNA Methylome Sequencing and Bioinfo Inference of Epigenomic Cell-State Dynamics http://t.co/AshZIxyV1z by Bock group @CeMM_News","2015-03-03 17:13 +0000","797.0","38.0","0.04767879548306148","5.0","0.0","0.0","4.0","21.0","0.0","7.0","0.0","0","0","0","1","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"572802588535627776","https://twitter.com/afrendeiro/status/572802588535627776","More (and better) #scicomm is needed. Scientists should have a more direct role http://t.co/kDRTVsAKUu","2015-03-03 16:55 +0000","201.0","4.0","0.01990049751243781","1.0","0.0","0.0","1.0","2.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"568055598295732224","https://twitter.com/afrendeiro/status/568055598295732224","Just learned about @Paperity a #openaccess publication agregator  http://t.co/qtnvR7QiMK #oa","2015-02-18 14:33 +0000","121.0","7.0","0.05785123966942149","0.0","1.0","2.0","2.0","2.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"557167310012960768","https://twitter.com/afrendeiro/status/557167310012960768","Counting read spacing efficiently - #bioinformatics people: help on this? https://t.co/GnUbUzIAyh","2015-01-19 13:26 +0000","121.0","1.0","0.008264462809917356","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"555368448701005826","https://twitter.com/afrendeiro/status/555368448701005826","Need to apply machine learning methods? Here's something usefull http://t.co/pksiCIFLMm","2015-01-14 14:18 +0000","110.0","4.0","0.03636363636363636","0.0","0.0","1.0","0.0","3.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"555346780909740032","https://twitter.com/afrendeiro/status/555346780909740032","Post-doc position at CeMM in Christoph Bock's group http://t.co/02iY9iFMUu","2015-01-14 12:52 +0000","87.0","2.0","0.022988505747126436","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"555346501917224960","https://twitter.com/afrendeiro/status/555346501917224960","Bioinformatic data analyst position available at CeMM in Christoph Bock's group  http://t.co/rvdaKxuYW4","2015-01-14 12:51 +0000","86.0","2.0","0.023255813953488372","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"551371277659676672","https://twitter.com/afrendeiro/status/551371277659676672","About time there's someone with good sense: Criteria for Nature Index questioned http://t.co/M6JmgXxRou","2015-01-03 13:35 +0000","187.0","6.0","0.03208556149732621","2.0","0.0","1.0","0.0","2.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
